url,category,version,title,pdf
https://docs.dominodatalab.com/en/5.7/user_guide/0d2247/use-git-in-your-workspace/,user_guide,5.7,Use Git in your Workspace,en_5.7_user_guide_0d2247_use-git-in-your-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/f53230/access-additional-domains-and-hostnames/,user_guide,5.7,Access additional domains and hostnames,en_5.7_user_guide_f53230_access-additional-domains-and-hostnames.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/ed1c08/create-environments-from-external-custom-images/,admin_guide,5.7,Create Environments from external custom images,en_5.7_admin_guide_ed1c08_create-environments-from-external-custom-images.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/3d2592/internal-package-hosting/,user_guide,5.7,Internal package hosting,en_5.7_user_guide_3d2592_internal-package-hosting.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/2c01ae/run-multiple-applications-in-a-workspace/,user_guide,5.7,Run multiple applications in a Workspace,en_5.7_user_guide_2c01ae_run-multiple-applications-in-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/e79fe6/cache-environment-images-in-eks/,admin_guide,5.7,Cache Environment images in EKS,en_5.7_admin_guide_e79fe6_cache-environment-images-in-eks.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/f2d0f3/clean-your-environment-catalog/,admin_guide,5.7,Clean your Environment catalog,en_5.7_admin_guide_f2d0f3_clean-your-environment-catalog.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/938fbf/checkpoints/,user_guide,5.7,Checkpoints,en_5.7_user_guide_938fbf_checkpoints.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/fbb1db/open-a-vs-code-workspace/,user_guide,5.7,Open a VS Code Workspace,en_5.7_user_guide_fbb1db_open-a-vs-code-workspace.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/de429d/sunset-environments/,admin_guide,5.7,Sunset Environments,en_5.7_admin_guide_de429d_sunset-environments.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/c749a1/plan-changes-to-global-environments/,admin_guide,5.7,Plan changes to global Environments,en_5.7_admin_guide_c749a1_plan-changes-to-global-environments.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/5b9b04/review-current-environment-usage/,admin_guide,5.7,Review current Environment usage,en_5.7_admin_guide_5b9b04_review-current-environment-usage.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/3be678/set-custom-preferences-for-rstudio-workspaces/,user_guide,5.7,Set custom preferences for RStudio Workspaces,en_5.7_user_guide_3be678_set-custom-preferences-for-rstudio-workspaces.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/acd236/resolve-merge-conflicts/,user_guide,5.7,Resolve merge conflicts,en_5.7_user_guide_acd236_resolve-merge-conflicts.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/41ae85/pull-the-latest-changes-from-your-git-repository/,user_guide,5.7,Pull the latest changes from your Git repository,en_5.7_user_guide_41ae85_pull-the-latest-changes-from-your-git-repository.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/59bba9/commit-all-changes-to-your-git-repository/,user_guide,5.7,Commit all changes to your Git repository,en_5.7_user_guide_59bba9_commit-all-changes-to-your-git-repository.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/d6c084/commit-and-push-changes-to-your-git-repository/,user_guide,5.7,Commit and push changes to your Git repository,en_5.7_user_guide_d6c084_commit-and-push-changes-to-your-git-repository.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/0eec28/work-with-legacy-workspaces/,user_guide,5.7,Work with legacy Workspaces,en_5.7_user_guide_0eec28_work-with-legacy-workspaces.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/9453b6/view-workspace-history/,user_guide,5.7,View Workspace history,en_5.7_user_guide_9453b6_view-workspace-history.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/d5800f/view-workspace-usage/,user_guide,5.7,View Workspace usage,en_5.7_user_guide_d5800f_view-workspace-usage.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/164503/view-workspace-logs/,user_guide,5.7,View Workspace logs,en_5.7_user_guide_164503_view-workspace-logs.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/a6aafd/delete-a-workspace/,user_guide,5.7,Delete a Workspace,en_5.7_user_guide_a6aafd_delete-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/02d166/resume-a-workspace/,user_guide,5.7,Resume a Workspace,en_5.7_user_guide_02d166_resume-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/9ebee2/stop-a-workspace/,user_guide,5.7,Stop a Workspace,en_5.7_user_guide_9ebee2_stop-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/0002fb/view-workspaces/,user_guide,5.7,View Workspaces,en_5.7_user_guide_0002fb_view-workspaces.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/02ba4d/save-work-in-a-workspace/,user_guide,5.7,Save work in a Workspace,en_5.7_user_guide_02ba4d_save-work-in-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/a86443/workspace-settings/,user_guide,5.7,Workspace settings,en_5.7_user_guide_a86443_workspace-settings.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/5ecbff/set-a-default-environment/,user_guide,5.7,Set a default Environment,en_5.7_user_guide_5ecbff_set-a-default-environment.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/5dd2c1/edit-environment-definition/,user_guide,5.7,Edit Environment definition,en_5.7_user_guide_5dd2c1_edit-environment-definition.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/fa8137/create-an-environment/,user_guide,5.7,Create an Environment,en_5.7_user_guide_fa8137_create-an-environment.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/815d95/configure-long-running-workspaces/,user_guide,5.7,Configure long-running Workspaces,en_5.7_user_guide_815d95_configure-long-running-workspaces.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/0ea71e/change-the-workspace-volume-size/,user_guide,5.7,Change the Workspace volume size,en_5.7_user_guide_0ea71e_change-the-workspace-volume-size.pdf
